date_reported,clsd,offense,location,theft_code,hate_bias,dayofweek,cpd_neighborhood,weapons,victim_age,victim_race,suspect_age,suspect_race
3/11/2019 3:45,D--VICTIM REFUSED TO COOPERATE,ASSAULT,01-SINGLE FAMILY 2 STORY,NA,N--NO BIAS/NOT APPLICABLE,SUNDAY,HARTWELL,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",41-50,WHITE,51-60,WHITE
6/12/2019 1:21,F--CLEARED BY ARREST - ADULT,DOMESTIC VIOLENCE,02-MULTI FAMILY APARTMENT,NA,88--DOMESTIC VIOLENCE,WEDNESDAY,ROSELAWN,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",51-60,BLACK,UNKNOWN,NA
6/27/2019 16:03,G--CLEARED BY ARREST - JUVENILE,DOMESTIC VIOLENCE,01-SINGLE FAMILY 2 STORY,NA,88--DOMESTIC VIOLENCE,THURSDAY,WEST PRICE HILL,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",UNDER 18,WHITE,UNKNOWN,NA
6/21/2019 3:00,I--INVESTIGATION PENDING,ROBBERY,47-STREET,NA,N--NO BIAS/NOT APPLICABLE,FRIDAY,PENDLETON,99 - NONE,31-40,WHITE,18-25,BLACK
4/28/2019 11:35,J--CLOSED,AGGRAVATED BURGLARY,01-SINGLE FAMILY 2 STORY,NA,N--NO BIAS/NOT APPLICABLE,SUNDAY,WINTON HILLS,12 - HANDGUN,41-50,WHITE,18-25,BLACK
6/22/2019 5:08,A--DEATH OF OFFENDER,MURDER,47-STREET,NA,N--NO BIAS/NOT APPLICABLE,SATURDAY,NORTH AVONDALE,12 - HANDGUN,UNDER 18,WHITE,UNDER 18,BLACK
7/31/2019 19:45,NA,CRIMINAL DAMAGING/ENDANGERING,02-MULTI FAMILY DUPLEX,NA,N--NO BIAS/NOT APPLICABLE,WEDNESDAY,WEST  END,"30 - BLUNT OBJECT (CLUB, HAMMER, ETC.)",OVER 70,BLACK,UNDER 18,BLACK
4/24/2019 20:36,D--VICTIM REFUSED TO COOPERATE,MISUSE OF CREDIT CARD,28-RESTAURANT,NA,N--NO BIAS/NOT APPLICABLE,WEDNESDAY,OAKLEY,99 - NONE,26-30,WHITE,31-40,BLACK
5/1/2019 15:09,Z--EARLY CLOSED,BREAKING AND ENTERING,02-MULTI FAMILY,NA,N--NO BIAS/NOT APPLICABLE,TUESDAY,CAMP  WASHINGTON,99 - NONE,51-60,WHITE,UNKNOWN,NA
3/17/2019 11:30,F--CLEARED BY ARREST - ADULT,THEFT,38-VARIETY/CONVENIENCE STORE,23C-SHOPLIFTING,N--NO BIAS/NOT APPLICABLE,SUNDAY,SPRING GROVE VILLAGE,99 - NONE,UNKNOWN,NA,UNKNOWN,NA
6/11/2019 10:37,Z--EARLY CLOSED,THEFT,52-OTHER OUTSIDE LOCATION,23H-ALL OTHER LARCENY,N--NO BIAS/NOT APPLICABLE,MONDAY,AVONDALE,99 - NONE,51-60,WHITE,OVER 70,WHITE
5/28/2019 4:23,J--CLOSED,BURGLARY,02-MULTI FAMILY DUPLEX,NA,N--NO BIAS/NOT APPLICABLE,TUESDAY,MOUNT  AUBURN,99 - NONE,51-60,WHITE,UNKNOWN,BLACK
6/6/2019 21:44,Z--EARLY CLOSED,CRIMINAL DAMAGING/ENDANGERING,01-SINGLE FAMILY HOME,NA,N--NO BIAS/NOT APPLICABLE,THURSDAY,MADISONVILLE,99 - NONE,OVER 70,WHITE,UNKNOWN,NA
2/14/2019 9:30,Z--EARLY CLOSED,THEFT,02-MULTI FAMILY APARTMENT,23F-THEFT FROM MOTOR VEHICLE,N--NO BIAS/NOT APPLICABLE,FRIDAY,FAIRVIEW,99 - NONE,18-25,WHITE,UNKNOWN,NA
3/28/2019 13:00,F--CLEARED BY ARREST - ADULT,ASSAULT,47-STREET,NA,N--NO BIAS/NOT APPLICABLE,THURSDAY,WEST PRICE HILL,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",51-60,BLACK,UNKNOWN,NA
3/15/2019 9:45,Z--EARLY CLOSED,BURGLARY,02-MULTI FAMILY APARTMENT,NA,N--NO BIAS/NOT APPLICABLE,FRIDAY,NORTH AVONDALE,99 - NONE,18-25,BLACK,18-25,BLACK
6/5/2019 13:53,J--CLOSED,BURGLARY,01-SINGLE FAMILY 2 STORY,NA,N--NO BIAS/NOT APPLICABLE,WEDNESDAY,SOUTH  FAIRMOUNT,99 - NONE,26-30,BLACK,18-25,BLACK
8/4/2019 16:00,NA,THEFT,30-AUTO SALES LOT,24O-MOTOR VEHICLE THEFT,N--NO BIAS/NOT APPLICABLE,WEDNESDAY,KENNEDY  HEIGHTS,99 - NONE,UNKNOWN,NA,UNKNOWN,NA
1/24/2019 10:58,J--CLOSED,ASSAULT,01-SINGLE FAMILY 3 PLUS FLOORS,NA,N--NO BIAS/NOT APPLICABLE,THURSDAY,COLLEGE  HILL,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",26-30,BLACK,18-25,BLACK
5/26/2019 21:39,I--INVESTIGATION PENDING,ROBBERY,49-PARK/PLAYGROUND,NA,41--ANTI-MALE HOMOSEXUAL (GAY),SUNDAY,OVER-THE-RHINE,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",26-30,WHITE,UNDER 18,BLACK
8/3/2019 22:57,NA,THEFT,29-GAS STATION,23C-SHOPLIFTING,N--NO BIAS/NOT APPLICABLE,SATURDAY,WALNUT HILLS,99 - NONE,UNKNOWN,NA,18-25,BLACK
5/30/2019 17:30,H--WARRANT ISSUED,THEFT,52-OTHER OUTSIDE LOCATION,23H-ALL OTHER LARCENY,N--NO BIAS/NOT APPLICABLE,THURSDAY,MOUNT AIRY,99 - NONE,UNDER 18,BLACK,UNDER 18,BLACK
3/15/2019 8:30,Z--EARLY CLOSED,CRIMINAL DAMAGING/ENDANGERING,48-PARKING LOT,NA,N--NO BIAS/NOT APPLICABLE,FRIDAY,AVONDALE,99 - NONE,41-50,BLACK,UNKNOWN,NA
2/21/2019 13:00,H--WARRANT ISSUED,THEFT,39-DEPARTMENT/DISCOUNT STORE,23C-SHOPLIFTING,N--NO BIAS/NOT APPLICABLE,WEDNESDAY,WESTWOOD,99 - NONE,UNKNOWN,NA,41-50,BLACK
3/8/2019 20:43,Z--EARLY CLOSED,THEFT,38-VARIETY/CONVENIENCE STORE,23C-SHOPLIFTING,N--NO BIAS/NOT APPLICABLE,FRIDAY,ROSELAWN,99 - NONE,UNKNOWN,NA,UNKNOWN,NA
4/22/2019 1:44,F--CLEARED BY ARREST - ADULT,DOMESTIC VIOLENCE,01-SINGLE FAMILY 2 STORY,NA,88--DOMESTIC VIOLENCE,MONDAY,SEDAMSVILLE,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",UNDER 18,BLACK,31-40,BLACK
6/23/2019 6:42,J--CLOSED,ASSAULT,48-PARKING LOT,NA,N--NO BIAS/NOT APPLICABLE,SUNDAY,WEST PRICE HILL,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",31-40,UNKNOWN,31-40,UNKNOWN
7/16/2019 9:00,K--UNFOUNDED,TELEPHONE HARASSMENT,01-SINGLE FAMILY 2 STORY,NA,N--NO BIAS/NOT APPLICABLE,TUESDAY,MADISONVILLE,99 - NONE,41-50,BLACK,31-40,BLACK
3/26/2019 8:15,Z--EARLY CLOSED,TELEPHONE HARASSMENT,02-MULTI FAMILY,NA,N--NO BIAS/NOT APPLICABLE,SUNDAY,SPRING GROVE VILLAGE,99 - NONE,18-25,BLACK,UNKNOWN,NA
8/6/2019 20:39,B--PROSECUTION DECLINED,CRIMINAL DAMAGING/ENDANGERING,39-DEPARTMENT/DISCOUNT STORE,NA,N--NO BIAS/NOT APPLICABLE,TUESDAY,AVONDALE,99 - NONE,UNKNOWN,NA,UNKNOWN,BLACK
7/27/2019 19:01,I--INVESTIGATION PENDING,MISUSE OF CREDIT CARD,26-BAR,NA,N--NO BIAS/NOT APPLICABLE,SATURDAY,OVER-THE-RHINE,99 - NONE,26-30,BLACK,UNKNOWN,NA
3/7/2019 11:44,Z--EARLY CLOSED,THEFT,15-AUTO SHOP,23G-THEFT OF MOTOR VEHICLE PARTS OR ACCESSORIES,N--NO BIAS/NOT APPLICABLE,FRIDAY,WESTWOOD,99 - NONE,41-50,WHITE,UNKNOWN,NA
2/6/2019 16:30,F--CLEARED BY ARREST - ADULT,ASSAULT,08-SCHOOL,NA,N--NO BIAS/NOT APPLICABLE,WEDNESDAY,FAIRVIEW,99 - NONE,UNDER 18,BLACK,UNKNOWN,NA
6/28/2019 14:00,Z--EARLY CLOSED,THEFT,47-STREET,23F-THEFT FROM MOTOR VEHICLE,N--NO BIAS/NOT APPLICABLE,FRIDAY,AVONDALE,99 - NONE,18-25,WHITE,UNKNOWN,NA
7/21/2019 22:18,I--INVESTIGATION PENDING,ASSAULT,01-SINGLE FAMILY 2 STORY,NA,N--NO BIAS/NOT APPLICABLE,SUNDAY,WINTON HILLS,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",31-40,BLACK,UNKNOWN,BLACK
4/9/2019 10:22,Z--EARLY CLOSED,THEFT,48-PARKING LOT,23F-THEFT FROM MOTOR VEHICLE,N--NO BIAS/NOT APPLICABLE,TUESDAY,WESTWOOD,99 - NONE,18-25,BLACK,UNKNOWN,NA
3/4/2019 21:40,F--CLEARED BY ARREST - ADULT,DOMESTIC VIOLENCE,02-MULTI FAMILY 4 PLEX,NA,88--DOMESTIC VIOLENCE,MONDAY,WINTON HILLS,99 - NONE,31-40,BLACK,UNKNOWN,NA
4/1/2019 9:00,Z--EARLY CLOSED,THEFT,48-PARKING LOT,23F-THEFT FROM MOTOR VEHICLE,N--NO BIAS/NOT APPLICABLE,MONDAY,WESTWOOD,U - UNKNOWN,UNKNOWN,NA,UNKNOWN,NA
7/22/2019 17:13,Z--EARLY CLOSED,THEFT,25-OTHER COMMERCIAL SERVICE LOCATION,23F-THEFT FROM MOTOR VEHICLE,N--NO BIAS/NOT APPLICABLE,NA,C. B. D. / RIVERFRONT,99 - NONE,51-60,WHITE,UNKNOWN,NA
7/22/2019 9:13,I--INVESTIGATION PENDING,GROSS SEXUAL IMPOSITION,26-BAR,NA,N--NO BIAS/NOT APPLICABLE,SUNDAY,OVER-THE-RHINE,99 - NONE,26-30,WHITE,UNKNOWN,BLACK
6/6/2019 9:40,Z--EARLY CLOSED,CRIMINAL DAMAGING/ENDANGERING,48-PARKING LOT,NA,N--NO BIAS/NOT APPLICABLE,WEDNESDAY,ROSELAWN,99 - NONE,26-30,WHITE,UNDER 18,BLACK
7/30/2019 22:14,D--VICTIM REFUSED TO COOPERATE,TELEPHONE HARASSMENT,01-SINGLE FAMILY 2 STORY,NA,N--NO BIAS/NOT APPLICABLE,TUESDAY,SEDAMSVILLE,99 - NONE,31-40,BLACK,26-30,BLACK
8/4/2019 12:33,NA,CRIMINAL DAMAGING/ENDANGERING,47-STREET,NA,N--NO BIAS/NOT APPLICABLE,SATURDAY,NA,U - UNKNOWN,26-30,BLACK,UNKNOWN,NA
3/16/2019 4:34,D--VICTIM REFUSED TO COOPERATE,ASSAULT,02-MULTI FAMILY,NA,N--NO BIAS/NOT APPLICABLE,SATURDAY,SOUTH  FAIRMOUNT,80 - OTHER WEAPON,41-50,BLACK,31-40,BLACK
6/22/2019 15:40,J--CLOSED,FELONIOUS ASSAULT,47-STREET,NA,N--NO BIAS/NOT APPLICABLE,SATURDAY,NORTHSIDE,12 - HANDGUN,18-25,BLACK,UNKNOWN,BLACK
6/28/2019 9:50,I--INVESTIGATION PENDING,THEFT,39-DEPARTMENT/DISCOUNT STORE,23H-ALL OTHER LARCENY,N--NO BIAS/NOT APPLICABLE,MONDAY,WESTWOOD,99 - NONE,UNKNOWN,NA,61-70,BLACK
3/6/2019 20:37,J--CLOSED,ROBBERY,47-STREET,NA,N--NO BIAS/NOT APPLICABLE,WEDNESDAY,CLIFTON,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",31-40,ASIAN/PACIFIC ISLAND,UNKNOWN,BLACK
6/11/2019 13:30,H--WARRANT ISSUED,CRIMINAL DAMAGING/ENDANGERING,01-SINGLE FAMILY 2 STORY,NA,N--NO BIAS/NOT APPLICABLE,TUESDAY,EAST PRICE HILL,99 - NONE,31-40,BLACK,UNDER 18,BLACK
1/23/2019 18:18,Z--EARLY CLOSED,ASSAULT,47-STREET,NA,N--NO BIAS/NOT APPLICABLE,WEDNESDAY,CARTHAGE,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",31-40,BLACK,18-25,BLACK
6/30/2019 12:58,H--WARRANT ISSUED,THEFT,01-SINGLE FAMILY HOME,23H-ALL OTHER LARCENY,N--NO BIAS/NOT APPLICABLE,FRIDAY,NORTHSIDE,99 - NONE,61-70,AMERICAN INDIAN/ALAS,41-50,BLACK
2/21/2019 18:03,K--UNFOUNDED,BURGLARY,02-MULTI FAMILY APARTMENT,NA,N--NO BIAS/NOT APPLICABLE,THURSDAY,NA,99 - NONE,41-50,BLACK,41-50,WHITE
7/24/2019 20:10,D--VICTIM REFUSED TO COOPERATE,MENACING,01-SINGLE FAMILY HOME,NA,N--NO BIAS/NOT APPLICABLE,WEDNESDAY,MADISONVILLE,80 - OTHER WEAPON,18-25,BLACK,41-50,BLACK
7/6/2019 15:13,F--CLEARED BY ARREST - ADULT,CRIMINAL DAMAGING/ENDANGERING,49-PARK/PLAYGROUND,NA,N--NO BIAS/NOT APPLICABLE,SATURDAY,NA,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",UNKNOWN,NA,31-40,BLACK
1/12/2019 19:10,F--CLEARED BY ARREST - ADULT,ASSAULT,48-PARKING LOT,NA,N--NO BIAS/NOT APPLICABLE,SATURDAY,NORTHSIDE,99 - NONE,31-40,BLACK,UNKNOWN,NA
4/9/2019 19:30,J--CLOSED,CRIMINAL DAMAGING/ENDANGERING,04-OTHER RESIDENTIAL,NA,N--NO BIAS/NOT APPLICABLE,SUNDAY,COLLEGE  HILL,99 - NONE,26-30,BLACK,18-25,BLACK
4/9/2019 0:35,H--WARRANT ISSUED,THEFT,02-MULTI FAMILY APARTMENT,23D-THEFT FROM BUILDING,N--NO BIAS/NOT APPLICABLE,TUESDAY,WESTWOOD,99 - NONE,31-40,BLACK,41-50,BLACK
7/27/2019 10:05,Z--EARLY CLOSED,CRIMINAL DAMAGING/ENDANGERING,48-PARKING LOT,NA,N--NO BIAS/NOT APPLICABLE,FRIDAY,AVONDALE,U - UNKNOWN,51-60,BLACK,UNKNOWN,NA
7/28/2019 4:30,NA,ASSAULT,47-STREET,NA,N--NO BIAS/NOT APPLICABLE,SUNDAY,CLIFTON,99 - NONE,61-70,WHITE,51-60,WHITE
2/11/2019 18:34,F--CLEARED BY ARREST - ADULT,AGGRAVATED BURGLARY,02-MULTI FAMILY APARTMENT,NA,N--NO BIAS/NOT APPLICABLE,MONDAY,SOUTH  FAIRMOUNT,12 - HANDGUN,41-50,BLACK,18-25,BLACK
5/31/2019 10:30,F--CLEARED BY ARREST - ADULT,BREAKING AND ENTERING,16-FINANCIAL INSTITUTION,NA,N--NO BIAS/NOT APPLICABLE,THURSDAY,EAST PRICE HILL,"30 - BLUNT OBJECT (CLUB, HAMMER, ETC.)",UNKNOWN,NA,26-30,WHITE
5/6/2019 23:23,H--WARRANT ISSUED,DOMESTIC VIOLENCE,02-MULTI FAMILY APARTMENT,NA,88--DOMESTIC VIOLENCE,MONDAY,NORTHSIDE,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",26-30,BLACK,31-40,BLACK
2/3/2019 18:30,Z--EARLY CLOSED,CRIMINAL DAMAGING/ENDANGERING,02-MULTI FAMILY,NA,N--NO BIAS/NOT APPLICABLE,SUNDAY,MOUNT AIRY,99 - NONE,61-70,BLACK,UNDER 18,BLACK
6/4/2019 22:03,Z--EARLY CLOSED,THEFT,47-STREET,24O-MOTOR VEHICLE THEFT,N--NO BIAS/NOT APPLICABLE,TUESDAY,AVONDALE,U - UNKNOWN,61-70,BLACK,UNKNOWN,NA
6/19/2019 7:19,Z--EARLY CLOSED,THEFT,03-RESIDENTIAL FACILITY,23H-ALL OTHER LARCENY,N--NO BIAS/NOT APPLICABLE,WEDNESDAY,EVANSTON,99 - NONE,51-60,WHITE,41-50,UNKNOWN
4/3/2019 11:47,Z--EARLY CLOSED,THEFT,38-VARIETY/CONVENIENCE STORE,23H-ALL OTHER LARCENY,N--NO BIAS/NOT APPLICABLE,WEDNESDAY,AVONDALE,99 - NONE,UNKNOWN,NA,UNKNOWN,NA
6/15/2019 16:11,G--CLEARED BY ARREST - JUVENILE,BURGLARY,01-SINGLE FAMILY HOME,NA,N--NO BIAS/NOT APPLICABLE,SATURDAY,FAIRVIEW,99 - NONE,18-25,WHITE,UNKNOWN,BLACK
5/24/2019 0:18,H--WARRANT ISSUED,ASSAULT,02-MULTI FAMILY,NA,N--NO BIAS/NOT APPLICABLE,FRIDAY,WEST PRICE HILL,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",26-30,BLACK,26-30,BLACK
7/4/2019 16:28,F--CLEARED BY ARREST - ADULT,THEFT,39-DEPARTMENT/DISCOUNT STORE,23C-SHOPLIFTING,N--NO BIAS/NOT APPLICABLE,THURSDAY,WESTWOOD,99 - NONE,UNKNOWN,NA,UNKNOWN,NA
1/31/2019 11:08,Z--EARLY CLOSED,CRIMINAL DAMAGING/ENDANGERING,48-PARKING LOT,NA,N--NO BIAS/NOT APPLICABLE,WEDNESDAY,EAST PRICE HILL,"30 - BLUNT OBJECT (CLUB, HAMMER, ETC.)",61-70,WHITE,UNKNOWN,NA
6/24/2019 15:34,G--CLEARED BY ARREST - JUVENILE,CRIMINAL DAMAGING/ENDANGERING,48-PARKING LOT,NA,N--NO BIAS/NOT APPLICABLE,MONDAY,SPRING GROVE VILLAGE,99 - NONE,26-30,WHITE,UNKNOWN,NA
6/3/2019 19:45,Z--EARLY CLOSED,CRIMINAL DAMAGING/ENDANGERING,47-STREET,NA,N--NO BIAS/NOT APPLICABLE,MONDAY,AVONDALE,80 - OTHER WEAPON,31-40,BLACK,UNDER 18,BLACK
3/21/2019 9:52,F--CLEARED BY ARREST - ADULT,AGGRAVATED MENACING,02-MULTI FAMILY APARTMENT,NA,N--NO BIAS/NOT APPLICABLE,THURSDAY,SPRING GROVE VILLAGE,99 - NONE,41-50,WHITE,51-60,BLACK
3/22/2019 22:41,Z--EARLY CLOSED,CRIMINAL DAMAGING/ENDANGERING,01-SINGLE FAMILY 2 STORY,NA,N--NO BIAS/NOT APPLICABLE,FRIDAY,WESTWOOD,"30 - BLUNT OBJECT (CLUB, HAMMER, ETC.)",31-40,WHITE,UNKNOWN,NA
5/27/2019 17:00,H--WARRANT ISSUED,DOMESTIC VIOLENCE,01-SINGLE FAMILY HOME,NA,88--DOMESTIC VIOLENCE,SUNDAY,SOUTH  FAIRMOUNT,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",31-40,BLACK,31-40,BLACK
1/11/2019 13:15,J--CLOSED,THEFT,28-RESTAURANT,23H-ALL OTHER LARCENY,N--NO BIAS/NOT APPLICABLE,THURSDAY,OAKLEY,99 - NONE,UNKNOWN,NA,UNKNOWN,NA
2/5/2019 19:30,H--WARRANT ISSUED,ROBBERY,47-STREET,NA,88--DOMESTIC VIOLENCE,TUESDAY,ROSELAWN,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",26-30,BLACK,31-40,BLACK
4/25/2019 22:08,H--WARRANT ISSUED,CRIMINAL DAMAGING/ENDANGERING,47-STREET,NA,N--NO BIAS/NOT APPLICABLE,THURSDAY,OVER-THE-RHINE,35 - MOTOR VEHICLE (WHEN USED AS WEAPON),31-40,BLACK,31-40,BLACK
5/7/2019 11:59,J--CLOSED,TELECOMMUNICATIONS FRAUD,02-MULTI FAMILY APARTMENT,NA,N--NO BIAS/NOT APPLICABLE,FRIDAY,CLIFTON,99 - NONE,18-25,WHITE,UNKNOWN,UNKNOWN
6/28/2019 21:30,F--CLEARED BY ARREST - ADULT,DOMESTIC VIOLENCE,02-MULTI FAMILY APARTMENT,NA,88--DOMESTIC VIOLENCE,FRIDAY,EVANSTON,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",18-25,WHITE,18-25,BLACK
3/2/2019 16:15,Z--EARLY CLOSED,CRIMINAL DAMAGING/ENDANGERING,47-STREET,NA,N--NO BIAS/NOT APPLICABLE,FRIDAY,EVANSTON,80 - OTHER WEAPON,OVER 70,WHITE,UNKNOWN,NA
2/15/2019 17:20,F--CLEARED BY ARREST - ADULT,FELONIOUS ASSAULT,48-PARKING LOT,NA,N--NO BIAS/NOT APPLICABLE,FRIDAY,WESTWOOD,"20 - KNIFE/CUTTING INSTRUMENT (ICEPICK, AX, ETC.)",UNDER 18,WHITE,UNKNOWN,NA
8/8/2019 16:20,F--CLEARED BY ARREST - ADULT,THEFT,39-DEPARTMENT/DISCOUNT STORE,23C-SHOPLIFTING,N--NO BIAS/NOT APPLICABLE,THURSDAY,WESTWOOD,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",UNKNOWN,NA,UNKNOWN,NA
1/1/2019 7:08,H--WARRANT ISSUED,ENDANGERING CHILDREN,47-STREET,NA,N--NO BIAS/NOT APPLICABLE,TUESDAY,SOUTH  FAIRMOUNT,99 - NONE,UNKNOWN,BLACK,26-30,BLACK
5/21/2019 22:11,H--WARRANT ISSUED,ASSAULT,47-STREET,NA,N--NO BIAS/NOT APPLICABLE,TUESDAY,AVONDALE,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",18-25,BLACK,UNDER 18,BLACK
6/20/2019 13:08,Z--EARLY CLOSED,MENACING,39-DEPARTMENT/DISCOUNT STORE,NA,N--NO BIAS/NOT APPLICABLE,THURSDAY,WEST PRICE HILL,99 - NONE,26-30,BLACK,UNDER 18,BLACK
2/20/2019 9:51,Z--EARLY CLOSED,BURGLARY,02-MULTI FAMILY,NA,N--NO BIAS/NOT APPLICABLE,FRIDAY,SOUTH  FAIRMOUNT,99 - NONE,61-70,WHITE,UNKNOWN,NA
7/26/2019 19:58,I--INVESTIGATION PENDING,BURGLARY,02-MULTI FAMILY APARTMENT,NA,N--NO BIAS/NOT APPLICABLE,FRIDAY,PLEASANT RIDGE,U - UNKNOWN,31-40,BLACK,UNKNOWN,NA
1/5/2019 14:48,I--INVESTIGATION PENDING,CRIMINAL DAMAGING/ENDANGERING,47-STREET,NA,N--NO BIAS/NOT APPLICABLE,SATURDAY,WEST  END,12 - HANDGUN,UNKNOWN,WHITE,UNKNOWN,BLACK
3/19/2019 14:04,J--CLOSED,THEFT,48-PARKING LOT,24O-MOTOR VEHICLE THEFT,N--NO BIAS/NOT APPLICABLE,TUESDAY,FAIRVIEW,99 - NONE,18-25,WHITE,UNKNOWN,NA
5/7/2019 1:38,Z--EARLY CLOSED,BURGLARY,02-MULTI FAMILY APARTMENT,NA,N--NO BIAS/NOT APPLICABLE,SUNDAY,WEST PRICE HILL,99 - NONE,18-25,WHITE,18-25,WHITE
5/18/2019 16:17,D--VICTIM REFUSED TO COOPERATE,ASSAULT,02-MULTI FAMILY,NA,N--NO BIAS/NOT APPLICABLE,FRIDAY,MOUNT AIRY,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",26-30,BLACK,41-50,BLACK
6/2/2019 5:20,I--INVESTIGATION PENDING,AGGRAVATED ROBBERY,47-STREET,NA,N--NO BIAS/NOT APPLICABLE,SUNDAY,WEST  END,"20 - KNIFE/CUTTING INSTRUMENT (ICEPICK, AX, ETC.)",26-30,BLACK,18-25,BLACK
5/5/2019 5:04,Z--EARLY CLOSED,BURGLARY,01-SINGLE FAMILY HOME,NA,N--NO BIAS/NOT APPLICABLE,SUNDAY,WEST PRICE HILL,99 - NONE,OVER 70,WHITE,41-50,WHITE
1/22/2019 19:15,J--CLOSED,THEFT,47-STREET,24O-MOTOR VEHICLE THEFT,N--NO BIAS/NOT APPLICABLE,MONDAY,MOUNT  AUBURN,99 - NONE,26-30,BLACK,UNKNOWN,NA
3/21/2019 18:36,F--CLEARED BY ARREST - ADULT,AGGRAVATED MENACING,03-RESIDENTIAL FACILITY,NA,N--NO BIAS/NOT APPLICABLE,THURSDAY,EVANSTON,"20 - KNIFE/CUTTING INSTRUMENT (ICEPICK, AX, ETC.)",51-60,BLACK,UNKNOWN,NA
6/21/2019 16:04,K--UNFOUNDED,THEFT,67-LIBRARY,23H-ALL OTHER LARCENY,89--GANG RELATED,THURSDAY,C. B. D. / RIVERFRONT,99 - NONE,18-25,WHITE,UNDER 18,BLACK
7/5/2019 13:37,Z--EARLY CLOSED,TAKING THE IDENTITY OF ANOTHER,02-MULTI FAMILY APARTMENT,NA,N--NO BIAS/NOT APPLICABLE,MONDAY,PLEASANT RIDGE,99 - NONE,51-60,BLACK,UNKNOWN,NA
4/16/2019 0:51,J--CLOSED,ROBBERY,47-STREET,NA,N--NO BIAS/NOT APPLICABLE,TUESDAY,FAIRVIEW,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",26-30,WHITE,UNKNOWN,BLACK
1/28/2019 11:19,D--VICTIM REFUSED TO COOPERATE,CRIMINAL DAMAGING/ENDANGERING,47-STREET,NA,N--NO BIAS/NOT APPLICABLE,MONDAY,WINTON HILLS,"30 - BLUNT OBJECT (CLUB, HAMMER, ETC.)",18-25,BLACK,18-25,BLACK
4/18/2019 12:45,J--CLOSED,CRIMINAL DAMAGING/ENDANGERING,01-SINGLE FAMILY 2 STORY,NA,N--NO BIAS/NOT APPLICABLE,THURSDAY,WEST PRICE HILL,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",41-50,BLACK,UNKNOWN,NA
6/23/2019 19:56,J--CLOSED,AGGRAVATED ROBBERY,48-PARKING LOT,NA,N--NO BIAS/NOT APPLICABLE,SUNDAY,FAIRVIEW,12 - HANDGUN,18-25,WHITE,18-25,UNKNOWN
7/19/2019 14:57,J--CLOSED,UNAUTHORIZED USE OF MOTOR VEHICLE,25-OTHER COMMERCIAL SERVICE LOCATION,NA,N--NO BIAS/NOT APPLICABLE,SUNDAY,WESTWOOD,99 - NONE,UNKNOWN,NA,51-60,WHITE
7/19/2019 2:59,J--CLOSED,AGGRAVATED BURGLARY,02-MULTI FAMILY 4 PLEX,NA,N--NO BIAS/NOT APPLICABLE,FRIDAY,KENNEDY  HEIGHTS,"30 - BLUNT OBJECT (CLUB, HAMMER, ETC.)",51-60,BLACK,UNKNOWN,WHITE
4/27/2019 8:40,H--WARRANT ISSUED,ASSAULT,02-MULTI FAMILY,NA,N--NO BIAS/NOT APPLICABLE,SATURDAY,WALNUT HILLS,99 - NONE,31-40,BLACK,41-50,BLACK
7/25/2019 13:15,I--INVESTIGATION PENDING,BREAKING AND ENTERING,40-OTHER RETAIL STORE,NA,N--NO BIAS/NOT APPLICABLE,MONDAY,OAKLEY,99 - NONE,UNKNOWN,NA,UNKNOWN,NA
1/14/2019 11:16,Z--EARLY CLOSED,BURGLARY,02-MULTI FAMILY,NA,N--NO BIAS/NOT APPLICABLE,SUNDAY,ROSELAWN,99 - NONE,31-40,BLACK,18-25,UNKNOWN
6/9/2019 14:13,Z--EARLY CLOSED,THEFT,48-PARKING LOT,23F-THEFT FROM MOTOR VEHICLE,N--NO BIAS/NOT APPLICABLE,SUNDAY,MOUNT  ADAMS,99 - NONE,51-60,WHITE,UNKNOWN,NA
